Numero_Linha_Original,Problema,Conteudo_Linha
358829,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RAFAEL DOS SANTOS PINTO', 'Ativação', 'PVT STAR 21 (CS)', 'TOP1', '2880', '14/03/2025 18:30:54', '18/03/2025 14:41:51', '18/03/2025 09:17:58', '18/03/2025 14:41:34', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cir: 2469258', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358830,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:30:54', '18/03/2025 14:41:51', '18/03/2025 14:41:51', '18/03/2025 14:41:34', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para CHR', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358831,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:30:54', '21/03/2025 14:30:27', '18/03/2025 14:41:51', '18/03/2025 14:41:34', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para o G', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358832,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:30:54', '21/03/2025 14:31:14', '21/03/2025 14:30:27', '21/03/2025 14:30:54', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cancelamento Definitivo,  Soli', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358833,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'Cancelamento Centralizado', 'TOP1', '2880', '14/03/2025 18:30:54', '21/03/2025 14:31:40', '21/03/2025 14:31:14', '21/03/2025 14:31:25', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados EC,  Solicitação: Can', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358834,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:30:54', '21/03/2025 14:31:40', '21/03/2025 14:31:40', '21/03/2025 14:31:25', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358835,"Esperava 91 colunas, encontrou 93","['OI', '10283484/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:30:54', '', '21/03/2025 14:31:40', '21/03/2025 14:31:25', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283484/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'PMB/IP/00241', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' PMB/IP/00241', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358846,"Esperava 91 colunas, encontrou 93","['OI', '10283489/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:34:20', '14/03/2025 18:34:20', '14/03/2025 18:34:20', '14/03/2025 18:34:20', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0811599-319 Cliente ', '0', '10283489/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', '4700268054', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLM ', ' CLARO ', ' <4700268054>', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358847,"Esperava 91 colunas, encontrou 93","['OI', '10283489/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ADRIANO LUIS PERON', 'Ativação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 18:34:20', '19/03/2025 14:03:39', '14/03/2025 18:34:20', '19/03/2025 14:03:23', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados, Solicitação encaminh', '0', '10283489/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', '4700268054', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLM ', ' CLARO ', ' <4700268054>', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358848,"Esperava 91 colunas, encontrou 93","['OI', '10283489/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:34:20', '19/03/2025 14:03:39', '19/03/2025 14:03:39', '19/03/2025 14:03:23', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283489/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', '4700268054', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLM ', ' CLARO ', ' <4700268054>', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358849,"Esperava 91 colunas, encontrou 93","['OI', '10283489/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948192941', '000000161116010', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:34:20', '', '19/03/2025 14:03:39', '19/03/2025 14:03:23', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283489/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', '4700268054', '', 'TAD', 'PMB', 'RS', 'PANAMBI', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLM ', ' CLARO ', ' <4700268054>', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358855,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:37:50', '14/03/2025 18:37:50', '14/03/2025 18:37:50', '14/03/2025 18:37:50', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0795473-222 Cliente ', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358856,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'VANIA LEONOR PEREIRA PRADO', 'Ativação', 'Validação Corporativo SP', 'TOP1', '2880', '14/03/2025 18:37:50', '18/03/2025 09:26:31', '14/03/2025 18:37:50', '18/03/2025 09:19:12', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', ' Observações: OS : RITM0795473', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358857,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RAFAEL DOS SANTOS PINTO', 'Ativação', 'PVT STAR 21 (CS)', 'TOP1', '2880', '14/03/2025 18:37:50', '18/03/2025 14:42:38', '18/03/2025 09:26:31', '18/03/2025 14:42:20', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cir: 2469260', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358858,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:37:50', '18/03/2025 14:42:38', '18/03/2025 14:42:38', '18/03/2025 14:42:20', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para CHR', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358859,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:37:50', '21/03/2025 15:06:18', '18/03/2025 14:42:38', '18/03/2025 14:42:20', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para o G', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358860,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 18:37:50', '21/03/2025 15:08:41', '21/03/2025 15:06:18', '21/03/2025 15:06:45', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cancelamento Definitivo,  Soli', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358861,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Ativação', 'Cancelamento Centralizado', 'TOP1', '2880', '14/03/2025 18:37:50', '21/03/2025 15:09:24', '21/03/2025 15:08:41', '21/03/2025 15:08:59', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados EC,  Solicitação: Can', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358862,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:37:50', '21/03/2025 15:09:24', '21/03/2025 15:09:24', '21/03/2025 15:08:59', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358863,"Esperava 91 colunas, encontrou 93","['OI', '10283493/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948194480', '000000161114559', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:37:50', '', '21/03/2025 15:09:24', '21/03/2025 15:08:59', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283493/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'BL100000078832', '', 'TAD', 'AXA', 'MG', 'ARAXA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' ARION ', ' BL100000078832', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358876,"Esperava 91 colunas, encontrou 93","['OI', '10283499/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948196505', '000000161116364', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 18:41:22', '14/03/2025 18:41:22', '14/03/2025 18:41:22', '14/03/2025 18:41:22', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0795473-141 Cliente ', '0', '10283499/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TAN/IP/00112', '', 'TAD', 'TAN', 'SC', 'TANGARA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' TAN/IP/00112', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358877,"Esperava 91 colunas, encontrou 93","['OI', '10283499/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948196505', '000000161116364', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Ativação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 18:41:22', '17/03/2025 17:11:13', '14/03/2025 18:41:22', '17/03/2025 17:02:40', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados  Favor realizar a exc', '0', '10283499/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TAN/IP/00112', '', 'TAD', 'TAN', 'SC', 'TANGARA', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' TAN/IP/00112', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
